# Sentinel-2 L2A 10 m NDVI via AWS Earth Search STAC (no key).
# scene S2C_43RGM_20260712_0_L2A date 2026-07-12 cloud 0.1%. SNAPSHOT of one scene, not a composite.
lat,lon,patch_area_m2
28.619687,77.191683,100
28.632649,77.176817,100
28.618424,77.191657,100
28.616478,77.172393,100
28.616457,77.173722,100
28.457991,77.140963,100
28.448417,77.141587,100
28.455887,77.142759,100
28.465281,77.147849,100
28.450699,77.139897,100
28.451166,77.138886,100
28.450870,77.140513,100
28.464975,77.155808,100
28.450606,77.140100,100
28.449683,77.141408,100
28.451076,77.138884,100
28.448507,77.141589,100
28.455797,77.142757,100
28.455978,77.142760,100
28.448510,77.147102,100
28.532084,77.004216,100
28.514948,76.997455,100
28.532082,77.004318,100
28.531992,77.004316,100
28.532085,77.004113,100
28.531902,77.004314,100
28.531538,77.004512,100
28.531993,77.004214,100
28.532087,77.004011,100
28.532174,77.004217,100
28.532081,77.004420,100
28.531903,77.004212,100
28.532041,77.007076,100
28.532491,77.001056,100
28.532175,77.004115,100
28.789668,77.054499,100
28.789758,77.054501,100
28.789670,77.054396,100
28.789671,77.054294,100
28.789847,77.054605,100
28.789849,77.054502,100
28.789760,77.054398,100
28.789757,77.054603,100
28.786397,77.026165,100
28.786302,77.026471,100
28.786300,77.026573,100
28.786028,77.026670,100
28.786395,77.026268,100
28.786577,77.026169,100
28.786487,77.026167,100
28.785522,77.257618,100
28.787407,77.258170,100
28.785520,77.257720,100
28.785433,77.257513,100
28.787314,77.258373,100
28.785426,77.257923,100
28.785431,77.257616,100
28.785336,77.257921,100
28.787405,77.258273,100
28.787315,77.258271,100
28.785523,77.257515,100
28.785343,77.257511,100
28.784718,77.229948,100
28.785518,77.257822,100
28.785430,77.257718,100
28.537717,77.073704,100
28.535734,77.073563,100
28.536611,77.075215,100
28.536635,77.073683,100
28.536636,77.073581,100
28.536545,77.073681,100
28.537706,77.074419,100
28.537621,77.074111,100
28.536633,77.073785,100
28.515771,77.063161,100
28.537622,77.074009,100
28.536702,77.075217,100
28.515864,77.062958,100
28.537711,77.074113,100
28.536793,77.075117,100
28.776848,77.119178,100
28.777989,77.121249,100
28.776850,77.119075,100
28.778080,77.121148,100
28.778167,77.121355,100
28.777898,77.121247,100
28.778259,77.121254,100
28.777897,77.121349,100
28.777990,77.121146,100
28.778079,77.121251,100
28.777900,77.121145,100
28.776573,77.119479,100
28.776937,77.119282,100
28.776489,77.119068,100
28.777025,77.119386,100
28.782401,77.298208,100
28.782491,77.298210,100
28.782040,77.298200,100
28.782311,77.298206,100
28.782130,77.298202,100
28.782220,77.298204,100
28.782397,77.298413,100
28.782399,77.298310,100
28.782845,77.298627,100
28.782935,77.298629,100
28.782487,77.298415,100
28.782755,77.298625,100
28.782302,77.298718,100
28.782219,77.298306,100
28.782307,77.298411,100
28.501522,77.206192,100
28.501432,77.206190,100
28.501430,77.206292,100
28.504814,77.203502,100
28.501520,77.206294,100
28.495854,77.199639,100
28.499253,77.190313,100
28.497804,77.196207,100
28.505061,77.204937,100
28.503549,77.198062,100
28.504149,77.205531,100
28.505065,77.204733,100
28.502383,77.197629,100
28.493635,77.197346,100
28.504971,77.204935,100
28.722964,77.226896,100
28.722874,77.226894,100
28.722962,77.226998,100
28.722872,77.226996,100
28.731773,77.223398,100
28.718988,77.199688,100
28.719078,77.199690,100
28.729603,77.218233,100
28.721429,77.199432,100
28.718898,77.199686,100
28.733512,77.199890,100
28.720528,77.199311,100
28.732242,77.200273,100
28.729512,77.218232,100
28.723054,77.226898,100
28.736553,77.016501,100
28.737613,77.005874,100
28.728584,77.000173,100
28.734452,77.012161,100
28.725166,77.011573,100
28.729933,77.000506,100
28.728583,77.000276,100
28.738098,77.009671,100
28.736257,77.006053,100
28.737643,77.016010,100
28.734542,77.012162,100
28.729842,77.000505,100
28.729833,77.001119,100
28.738009,77.009567,100
28.737733,77.016012,100
28.510086,77.266944,100
28.510171,77.267252,100
28.510173,77.267150,100
28.510169,77.267354,100
28.510084,77.267046,100
28.510074,77.267659,100
28.510166,77.267559,100
28.510176,77.266946,100
28.510076,77.267557,100
28.510077,77.267455,100
28.510174,77.267048,100
28.510164,77.267661,100
28.501306,77.279421,100
28.504506,77.282248,100
28.500684,77.268071,100
28.616796,77.295409,100
28.599690,77.282564,100
28.599692,77.282462,100
28.599870,77.282568,100
28.599780,77.282566,100
28.614679,77.297919,100
28.609010,77.302294,100
28.599872,77.282466,100
28.598713,77.281623,100
28.599782,77.282464,100
28.599601,77.282460,100
28.614734,77.299965,100
28.598712,77.281725,100
28.596359,77.298134,100
28.599600,77.282562,100
28.760411,77.154377,100
28.760321,77.154375,100
28.762696,77.141214,100
28.752977,77.156579,100
28.751907,77.150107,100
28.752346,77.145201,100
28.754356,77.149338,100
28.762786,77.141216,100
28.752887,77.156577,100
28.759923,77.162353,100
28.754366,77.148723,100
28.759921,77.162456,100
28.760013,77.162355,100
28.759924,77.162251,100
28.773199,77.150236,100
28.519674,77.265515,100
28.519592,77.265002,100
28.519863,77.265008,100
28.519861,77.265110,100
28.519495,77.265409,100
28.519405,77.265407,100
28.519682,77.265004,100
28.519958,77.264703,100
28.519679,77.265208,100
28.519766,77.265414,100
28.519494,77.265511,100
28.519594,77.264900,100
28.520128,77.265320,100
28.519769,77.265210,100
28.519500,77.265102,100
28.636181,77.078297,100
28.636091,77.078295,100
28.617388,77.068110,100
28.623133,77.070063,100
28.629088,77.076009,100
28.625860,77.068787,100
28.624398,77.064054,100
28.623045,77.069959,100
28.620905,77.068281,100
28.623135,77.069961,100
28.629211,77.050138,100
28.625861,77.068685,100
28.629086,77.076112,100
28.618104,77.068533,100
28.627045,77.050198,100
28.723458,77.283816,100
28.735139,77.286629,100
28.735048,77.286729,100
28.734865,77.286828,100
28.735051,77.286525,100
28.734864,77.286930,100
28.734954,77.286932,100
28.735049,77.286627,100
28.734956,77.286830,100
28.720830,77.279153,100
28.735046,77.286832,100
28.734957,77.286727,100
28.735053,77.286422,100
28.720837,77.278744,100
28.735141,77.286527,100
28.513402,77.289794,100
28.512175,77.287623,100
28.504506,77.282248,100
28.510640,77.287692,100
28.515722,77.285963,100
28.510816,77.288002,100
28.508903,77.289084,100
28.511091,77.287702,100
28.510904,77.288106,100
28.514633,77.286348,100
28.501715,77.281882,100
28.510731,77.287694,100
28.512266,77.287625,100
28.510502,77.290549,100
28.510814,77.288104,100
28.474517,77.010072,100
28.456980,77.012190,100
28.471511,77.005828,100
28.471319,77.006641,100
28.471499,77.006645,100
28.467976,77.013012,100
28.456978,77.012293,100
28.455078,77.024815,100
28.468154,77.013219,100
28.471421,77.005826,100
28.468066,77.013013,100
28.467975,77.013114,100
28.471227,77.006742,100
28.455944,77.021156,100
28.472400,77.006764,100
28.544444,77.163045,100
28.529429,77.171013,100
28.544534,77.163046,100
28.540847,77.179218,100
28.546346,77.151230,100
28.529648,77.157225,100
28.540309,77.179002,100
28.541717,77.169937,100
28.529430,77.170911,100
28.533450,77.167826,100
28.529522,77.170811,100
28.529519,77.171015,100
28.538603,77.178456,100
28.539494,77.179190,100
28.539407,77.178984,100
28.629612,77.208355,100
28.629433,77.208249,100
28.626198,77.207465,100
28.631327,77.208288,100
28.631057,77.208283,100
28.632221,77.208818,100
28.629428,77.208555,100
28.629523,77.208250,100
28.629345,77.208144,100
28.631955,77.208506,100
28.631417,77.208290,100
28.631508,77.208292,100
28.631159,77.207569,100
28.631598,77.208294,100
28.631326,77.208390,100
28.769756,77.184880,100
28.769926,77.185498,100
28.769754,77.184982,100
28.769659,77.185288,100
28.769928,77.185396,100
28.769570,77.185183,100
28.769566,77.185491,100
28.769844,77.184984,100
28.769751,77.185187,100
28.769569,77.185286,100
28.769838,77.185394,100
28.769656,77.185492,100
28.769661,77.185185,100
28.769664,77.184981,100
28.770894,77.187054,100
28.454349,77.297811,100
28.454440,77.297710,100
28.454619,77.297816,100
28.454531,77.297712,100
28.454702,77.298227,100
28.454609,77.298429,100
28.454701,77.298329,100
28.454709,77.297818,100
28.454704,77.298125,100
28.454699,77.298431,100
28.454347,77.297913,100
28.454708,77.297920,100
28.454350,77.297709,100
28.454706,77.298023,100
28.454427,77.298527,100
28.475613,77.081170,100
28.466377,77.100798,100
28.466468,77.100800,100
28.466286,77.100899,100
28.466379,77.100696,100
28.474205,77.078793,100
28.466287,77.100797,100
28.466374,77.101003,100
28.466466,77.100902,100
28.463936,77.101159,100
28.466376,77.100901,100
28.466284,77.101001,100
28.466465,77.101004,100
28.466200,77.100591,100
28.464026,77.101160,100
28.536144,77.229902,100
28.536022,77.226323,100
28.536237,77.229700,100
28.537467,77.226251,100
28.537171,77.222260,100
28.537555,77.226356,100
28.536149,77.229596,100
28.545643,77.228365,100
28.550945,77.246053,100
28.550763,77.246151,100
28.537557,77.226253,100
28.535933,77.226219,100
28.551037,77.245953,100
28.538632,77.237720,100
28.539611,77.227523,100
28.647338,77.271322,100
28.647430,77.271222,100
28.647248,77.271320,100
28.647520,77.271224,100
28.650832,77.267408,100
28.647339,77.271220,100
28.647198,77.274285,100
28.634586,77.283831,100
28.647426,77.271426,100
28.647428,77.271324,100
28.647249,77.271218,100
28.648800,77.264808,100
28.649839,77.272808,100
28.634676,77.283833,100
28.647181,77.269887,100
28.593859,77.220794,100
28.596221,77.219822,100
28.596035,77.220124,100
28.594042,77.220594,100
28.610655,77.208878,100
28.593768,77.220792,100
28.593104,77.222823,100
28.593590,77.220686,100
28.594133,77.220596,100
28.595419,77.219191,100
28.610565,77.208876,100
28.610381,77.209077,100
28.593860,77.220692,100
28.596130,77.219820,100
28.595327,77.219292,100
28.717905,77.062306,100
28.720963,77.062980,100
28.721232,77.063088,100
28.703863,77.083625,100
28.721053,77.062982,100
28.703862,77.083727,100
28.720868,77.063285,100
28.717583,77.065677,100
28.703770,77.083828,100
28.704139,77.083323,100
28.720873,77.062978,100
28.721137,77.063393,100
28.703772,77.083725,100
28.704047,77.083424,100
28.703954,77.083627,100
28.511372,77.182902,100
28.511740,77.182501,100
28.496801,77.180048,100
28.496804,77.179844,100
28.511282,77.182900,100
28.496799,77.180150,100
28.496894,77.179846,100
28.496798,77.180252,100
28.513417,77.184783,100
28.497721,77.184561,100
28.511374,77.182800,100
28.513508,77.184784,100
28.511640,77.183112,100
28.496803,77.179946,100
28.513285,77.181817,100
28.489255,77.143943,100
28.492332,77.131851,100
28.482109,77.139305,100
28.482199,77.139307,100
28.482884,77.135950,100
28.490309,77.134262,100
28.482885,77.135848,100
28.482106,77.139509,100
28.498068,77.134316,100
28.482107,77.139407,100
28.483470,77.138822,100
28.489544,77.137004,100
28.488114,77.141877,100
28.486922,77.148798,100
28.483469,77.138924,100
28.584067,77.184811,100
28.584866,77.185645,100
28.582520,77.185597,100
28.582709,77.185089,100
28.583708,77.184701,100
28.583255,77.184794,100
28.584688,77.185437,100
28.582619,77.185088,100
28.582525,77.185290,100
28.584777,77.185541,100
28.584069,77.184709,100
28.582985,77.184788,100
28.583165,77.184792,100
28.583347,77.184694,100
28.584334,77.185021,100
28.716350,77.156236,100
28.716260,77.156234,100
28.720527,77.137488,100
28.719451,77.137057,100
28.713136,77.159752,100
28.720618,77.137490,100
28.714056,77.158645,100
28.716522,77.156751,100
28.719542,77.137059,100
28.722599,77.137735,100
28.725015,77.133280,100
28.722422,77.137527,100
28.722692,77.137532,100
28.722331,77.137525,100
28.724564,77.133271,100
28.586528,77.233111,100
28.586887,77.233221,100
28.587073,77.232918,100
28.586418,77.234336,100
28.587810,77.232014,100
28.588984,77.231937,100
28.587811,77.231912,100
28.586064,77.233919,100
28.588982,77.232039,100
28.588894,77.231935,100
28.588535,77.231825,100
28.588892,77.232037,100
28.585882,77.234018,100
28.587908,77.231505,100
28.586324,77.234538,100
28.670283,77.043161,100
28.659244,77.051131,100
28.659336,77.051030,100
28.659976,77.050429,100
28.659978,77.050327,100
28.670590,77.040712,100
28.659451,77.055329,100
28.656424,77.052611,100
28.659975,77.050531,100
28.660319,77.051663,100
28.659886,77.050427,100
28.659245,77.051029,100
28.656097,77.050354,100
28.660404,77.051972,100
28.659888,77.050325,100
28.677456,77.156564,100
28.677643,77.156159,100
28.677538,77.157077,100
28.678555,77.155564,100
28.677177,77.157070,100
28.676997,77.157066,100
28.677553,77.156157,100
28.673392,77.156788,100
28.678645,77.155565,100
28.673951,77.155674,100
28.674109,77.157109,100
28.683183,77.148189,100
28.680329,77.157442,100
28.677303,77.154822,100
28.676624,77.157775,100
28.658299,77.112594,100
28.660539,77.113559,100
28.658175,77.103180,100
28.663746,77.127741,100
28.674201,77.128464,100
28.659387,77.100647,100
28.676797,77.112556,100
28.677358,77.117069,100
28.676571,77.109686,100
28.673296,77.128651,100
28.676179,77.117454,100
28.661859,77.104174,100
28.663147,77.102563,100
28.673261,77.125171,100
28.673734,77.129478,100
28.683190,77.225951,100
28.683635,77.226268,100
28.683368,77.226057,100
28.683996,77.226275,100
28.683278,77.226055,100
28.683726,77.226269,100
28.683099,77.225949,100
28.683906,77.226273,100
28.683816,77.226271,100
28.683280,77.225953,100
28.683639,77.226063,100
28.683724,77.226372,100
28.683276,77.226158,100
28.683367,77.226160,100
28.683729,77.226065,100
28.753558,77.031777,100
28.753468,77.031775,100
28.753107,77.031768,100
28.753289,77.031669,100
28.753197,77.031770,100
28.751615,77.035016,100
28.753288,77.031772,100
28.752861,77.030125,100
28.751086,77.034186,100
28.753378,77.031773,100
28.753379,77.031671,100
28.751274,77.033678,100
28.751613,77.035118,100
28.752292,77.031957,100
28.753291,77.031567,100
28.639103,77.134096,100
28.640313,77.131768,100
28.622880,77.144403,100
28.623062,77.144305,100
28.622704,77.144093,100
28.622702,77.144195,100
28.622886,77.143994,100
28.622971,77.144303,100
28.623063,77.144202,100
28.622970,77.144405,100
28.622878,77.144505,100
28.623424,77.144210,100
28.623242,77.144308,100
28.623058,77.144509,100
28.623240,77.144411,100
28.776848,77.119178,100
28.776850,77.119075,100
28.776397,77.119168,100
28.776573,77.119479,100
28.776937,77.119282,100
28.776489,77.119068,100
28.777025,77.119386,100
28.776487,77.119170,100
28.776576,77.119274,100
28.776666,77.119276,100
28.776486,77.119273,100
28.777114,77.119490,100
28.776396,77.119271,100
28.776847,77.119280,100
28.776392,77.119476,100
28.767555,77.274434,100
28.767465,77.274432,100
28.767646,77.274435,100
28.767734,77.274540,100
28.767375,77.274430,100
28.767644,77.274538,100
28.767821,77.274746,100
28.767642,77.274640,100
28.767732,77.274642,100
28.767731,77.274745,100
28.767372,77.274634,100
28.767464,77.274534,100
28.767377,77.274327,100
28.767460,77.274739,100
28.767462,77.274636,100
28.464600,77.212878,100
28.464509,77.212876,100
28.464413,77.213282,100
28.464411,77.213384,100
28.464503,77.213284,100
28.464508,77.212978,100
28.464690,77.212880,100
28.464955,77.213191,100
28.465420,77.212384,100
28.464865,77.213189,100
28.464770,77.213494,100
28.464321,77.213382,100
28.464414,77.213180,100
28.464675,77.213798,100
28.464506,77.213080,100
28.703956,76.999807,100
28.704138,76.999708,100
28.704046,76.999809,100
28.703957,76.999705,100
28.703867,76.999703,100
28.704047,76.999706,100
28.703616,76.998368,100
28.704136,76.999810,100
28.703777,76.999701,100
28.703614,76.998470,100
28.703865,76.999805,100
28.709502,77.009124,100
28.703775,76.999804,100
28.700818,77.016634,100
28.713843,77.008491,100
28.483216,77.255034,100
28.483218,77.254932,100
28.483308,77.254934,100
28.476261,77.255499,100
28.466679,77.278167,100
28.473150,77.258088,100
28.480978,77.275615,100
28.482760,77.255331,100
28.483132,77.254624,100
28.466769,77.278169,100
28.482860,77.254720,100
28.482954,77.254518,100
28.482780,77.254106,100
28.482690,77.254104,100
28.483042,77.254622,100
28.708473,77.224747,100
28.708383,77.224745,100
28.708471,77.224849,100
28.720207,77.246284,100
28.721949,77.233732,100
28.719237,77.239508,100
28.719147,77.239507,100
28.703034,77.237219,100
28.721954,77.233425,100
28.721952,77.233527,100
28.715770,77.236364,100
28.708563,77.224749,100
28.718970,77.239298,100
28.721951,77.233630,100
28.702520,77.240994,100
28.715781,77.289585,100
28.715518,77.289170,100
28.715691,77.289583,100
28.715428,77.289168,100
28.715605,77.289376,100
28.715160,77.288957,100
28.715695,77.289378,100
28.715162,77.288855,100
28.715783,77.289483,100
28.715072,77.288853,100
28.715070,77.288955,100
28.715872,77.289587,100
28.714984,77.288749,100
28.715606,77.289274,100
28.715873,77.289485,100
28.556107,77.293477,100
28.542402,77.287561,100
28.542220,77.287659,100
28.542310,77.287661,100
28.555502,77.297245,100
28.556197,77.293479,100
28.556286,77.293583,100
28.540605,77.287113,100
28.557394,77.297389,100
28.553592,77.298124,100
28.542401,77.287663,100
28.557899,77.294232,100
28.543854,77.287081,100
28.541951,77.287551,100
28.541317,77.287741,100
28.520665,77.160413,100
28.528610,77.171405,100
28.520663,77.160516,100
28.528520,77.171404,100
28.528609,77.171508,100
28.519493,77.154668,100
28.528700,77.171407,100
28.529429,77.171013,100
28.516705,77.154101,100
28.518510,77.154036,100
28.518957,77.154351,100
28.516969,77.154515,100
28.508733,77.150364,100
28.519723,77.157227,100
28.519583,77.154670,100
28.514951,77.218219,100
28.514861,77.218217,100
28.534032,77.232105,100
28.514859,77.218319,100
28.514508,77.217699,100
28.513564,77.220233,100
28.533940,77.232205,100
28.535457,77.216707,100
28.515093,77.220571,100
28.533848,77.232306,100
28.533230,77.231475,100
28.534030,77.232207,100
28.533942,77.232103,100
28.514664,77.219234,100
28.533850,77.232204,100
28.708904,77.269377,100
28.720574,77.272904,100
28.708902,77.269479,100
28.720224,77.272282,100
28.720576,77.272802,100
28.708994,77.269378,100
28.726409,77.263920,100
28.713781,77.258326,100
28.726407,77.264023,100
28.726319,77.263918,100
28.720774,77.266358,100
28.713691,77.258324,100
28.720484,77.272902,100
28.713779,77.258428,100
28.720387,77.273309,100
28.769756,77.184880,100
28.769926,77.185498,100
28.769754,77.184982,100
28.769659,77.185288,100
28.769928,77.185396,100
28.769570,77.185183,100
28.769566,77.185491,100
28.769844,77.184984,100
28.769751,77.185187,100
28.769569,77.185286,100
28.769838,77.185394,100
28.769656,77.185492,100
28.769661,77.185185,100
28.769664,77.184981,100
28.769834,77.185599,100
28.466601,77.050666,100
28.466692,77.050667,100
28.466600,77.050768,100
28.469765,77.044293,100
28.481994,77.047184,100
28.469940,77.044705,100
28.476386,77.036047,100
28.476476,77.036048,100
28.473273,77.039051,100
28.476475,77.036151,100
28.473330,77.035273,100
28.481847,77.044935,100
28.481867,77.031556,100
28.482090,77.046778,100
28.472279,77.045159,100
28.457991,77.140963,100
28.465281,77.130695,100
28.465190,77.130693,100
28.465728,77.130908,100
28.465727,77.131010,100
28.462750,77.130951,100
28.464905,77.131606,100
28.465007,77.130894,100
28.461786,77.134913,100
28.465371,77.130697,100
28.465010,77.130690,100
28.455887,77.142759,100
28.461876,77.134915,100
28.465100,77.130691,100
28.465638,77.130906,100
28.695944,77.105572,100
28.694866,77.105244,100
28.696212,77.105782,100
28.696125,77.105576,100
28.694776,77.105242,100
28.695137,77.105249,100
28.695854,77.105570,100
28.696123,77.105678,100
28.696034,77.105574,100
28.695764,77.105568,100
28.695227,77.105251,100
28.694868,77.105141,100
28.695316,77.105355,100
28.696213,77.105680,100
28.695226,77.105353,100
28.536718,77.298268,100
28.536716,77.298370,100
28.536438,77.298773,100
28.537231,77.299914,100
28.539612,77.292507,100
28.536440,77.298671,100
28.528256,77.286438,100
28.538228,77.294316,100
28.536714,77.298472,100
28.533665,77.297384,100
28.527442,77.286522,100
28.536530,77.298673,100
28.527345,77.286929,100
28.537182,77.297461,100
28.536536,77.298366,100
28.700895,77.174749,100
28.700805,77.174747,100
28.700177,77.174529,100
28.700536,77.174639,100
28.700267,77.174531,100
28.700985,77.174751,100
28.700086,77.174528,100
28.699996,77.174526,100
28.701075,77.174753,100
28.700626,77.174641,100
28.700446,77.174637,100
28.716350,77.156236,100
28.701166,77.174755,100
28.701164,77.174857,100
28.716260,77.156234,100
28.651109,77.075727,100
28.651017,77.075828,100
28.650753,77.075413,100
28.651618,77.071952,100
28.649240,77.074054,100
28.654109,77.074252,100
28.643349,77.057982,100
28.652791,77.071975,100
28.650841,77.075517,100
28.650490,77.074897,100
28.651708,77.071954,100
28.651616,77.072055,100
28.659688,77.069349,100
28.651020,77.075623,100
28.651070,77.072351,100
28.548755,77.065847,100
28.547190,77.050079,100
28.550355,77.049630,100
28.532393,77.043969,100
28.548665,77.065845,100
28.548757,77.065745,100
28.550446,77.049529,100
28.534384,77.043598,100
28.549297,77.065858,100
28.550830,77.042076,100
28.550854,77.040442,100
28.550448,77.049427,100
28.548846,77.065849,100
28.531391,77.038636,100
28.550762,77.040542,100
28.688611,77.300965,100
28.688613,77.300862,100
28.688609,77.301067,100
28.688433,77.300859,100
28.688523,77.300860,100
28.688521,77.300963,100
28.688431,77.300961,100
28.698435,77.296268,100
28.688519,77.301065,100
28.698524,77.296372,100
28.694822,77.296496,100
28.694732,77.296494,100
28.694913,77.296498,100
28.695003,77.296500,100
28.695499,77.293850,100
28.661434,77.148461,100
28.661353,77.147846,100
28.647289,77.135694,100
28.661273,77.147230,100
28.660886,77.148859,100
28.661374,77.146516,100
28.661368,77.146926,100
28.663746,77.127741,100
28.661373,77.146619,100
28.642380,77.132322,100
28.661360,77.147437,100
28.653764,77.142781,100
28.661358,77.147539,100
28.661340,77.148664,100
28.661287,77.146310,100
28.543337,77.107229,100
28.543245,77.107329,100
28.543335,77.107331,100
28.543522,77.106926,100
28.543524,77.106824,100
28.543338,77.107127,100
28.543243,77.107432,100
28.543432,77.106924,100
28.543614,77.106826,100
28.543247,77.107227,100
28.543155,77.107328,100
28.543334,77.107433,100
28.543520,77.107028,100
28.543153,77.107430,100
28.543430,77.107027,100
28.595645,77.073818,100
28.584593,77.094251,100
28.584096,77.091379,100
28.584029,77.095773,100
28.584769,77.094561,100
28.581755,77.085199,100
28.581934,77.085305,100
28.581543,77.087239,100
28.582031,77.084898,100
28.584595,77.094149,100
28.584695,77.093537,100
28.581757,77.085097,100
28.584547,77.091388,100
28.581849,77.084996,100
28.583793,77.093519,100
28.711455,77.185714,100
28.711457,77.185612,100
28.711183,77.185811,100
28.711546,77.185716,100
28.711185,77.185708,100
28.711273,77.185812,100
28.711275,77.185710,100
28.711277,77.185608,100
28.711365,77.185712,100
28.711449,77.186123,100
28.711358,77.186121,100
28.711181,77.185913,100
28.711447,77.186225,100
28.711360,77.186019,100
28.711272,77.185915,100
28.458681,77.292391,100
28.454349,77.297811,100
28.458589,77.292491,100
28.458679,77.292493,100
28.454440,77.297710,100
28.458761,77.293005,100
28.458859,77.292497,100
28.458670,77.293003,100
28.458590,77.292389,100
28.454619,77.297816,100
28.454531,77.297712,100
28.454702,77.298227,100
28.458677,77.292595,100
28.458759,77.293107,100
28.458587,77.292593,100
28.749309,77.062104,100
28.754116,77.060458,100
28.749843,77.056688,100
28.748067,77.048872,100
28.743734,77.048992,100
28.748065,77.048974,100
28.748246,77.048977,100
28.758030,77.070057,100
28.757934,77.070465,100
28.749325,77.061080,100
28.758029,77.070160,100
28.754207,77.060459,100
28.748155,77.048976,100
28.749473,77.057295,100
28.751530,77.058461,100
28.497112,77.019795,100
28.497834,77.019809,100
28.495757,77.019871,100
28.493853,77.032603,100
28.496371,77.021109,100
28.496751,77.019788,100
28.497092,77.021123,100
28.496858,77.018667,100
28.497098,77.020714,100
28.496459,77.021213,100
28.496860,77.018565,100
28.497245,77.022964,100
28.496086,77.022023,100
28.496176,77.022024,100
28.496390,77.019781,100
28.741913,77.120212,100
28.742002,77.120316,100
28.741918,77.119905,100
28.741912,77.120315,100
28.741916,77.120008,100
28.762696,77.141214,100
28.758639,77.135295,100
28.757165,77.114274,100
28.742005,77.120112,100
28.742003,77.120214,100
28.742000,77.120419,100
28.762786,77.141216,100
28.742271,77.120424,100
28.758056,77.120743,100
28.759357,77.112578,100
28.760832,77.217563,100
28.760830,77.217665,100
28.760742,77.217561,100
28.760383,77.217451,100
28.759463,77.234940,100
28.768306,77.207481,100
28.766506,77.218195,100
28.757433,77.221279,100
28.756206,77.224530,100
28.776625,77.233770,100
28.768217,77.207376,100
28.760652,77.217559,100
28.759461,77.235042,100
28.760740,77.217663,100
28.775556,77.232928,100
28.495620,77.094534,100
28.495893,77.094335,100
28.495260,77.094425,100
28.497219,77.090276,100
28.496260,77.093934,100
28.495892,77.094437,100
28.493492,77.092041,100
28.495711,77.094434,100
28.493390,77.092856,100
28.495703,77.094944,100
28.494921,77.092988,100
28.494547,77.093900,100
28.493386,77.093060,100
28.498052,77.094786,100
28.495976,77.094848,100
28.584797,77.009202,100
28.584707,77.009200,100
28.587692,77.026943,100
28.583893,77.003255,100
28.587601,77.026941,100
28.583983,77.003257,100
28.588814,77.024306,100
28.583982,77.003359,100
28.583891,77.003357,100
28.583803,77.003253,100
28.583972,77.003972,100
28.577671,77.027262,100
28.582526,77.004149,100
28.596751,77.000227,100
28.583985,77.003155,100
28.462677,77.220087,100
28.463526,77.223372,100
28.451184,77.233221,100
28.450574,77.231881,100
28.462856,77.220193,100
28.450663,77.231985,100
28.450484,77.231879,100
28.450753,77.231987,100
28.462855,77.220295,100
28.462768,77.220089,100
28.462943,77.220399,100
28.450664,77.231883,100
28.450751,77.232089,100
28.451094,77.233219,100
28.450572,77.231983,100
28.689078,77.029405,100
28.686913,77.041335,100
28.684470,77.035762,100
28.684005,77.042711,100
28.684264,77.037498,100
28.686821,77.041436,100
28.688178,77.035220,100
28.706013,77.037305,100
28.686911,77.041437,100
28.686916,77.041131,100
28.686629,77.036213,100
28.689000,77.022547,100
28.686824,77.041231,100
28.686914,77.041233,100
28.705893,77.027273,100
28.782141,77.297588,100
28.782409,77.297696,100
28.782231,77.297590,100
28.781884,77.296763,100
28.782139,77.297690,100
28.782160,77.296462,100
28.782063,77.296869,100
28.782500,77.297698,100
28.782066,77.296664,100
28.781879,77.297070,100
28.781886,77.296661,100
28.782227,77.297795,100
28.782156,77.296666,100
28.781976,77.296662,100
28.782321,77.297592,100
